time_step,datetime,soc
626,2024-01-27 01:00:00,1.05572809000084
627,2024-01-27 02:00:00,1.05572809000084
628,2024-01-27 03:00:00,1.05572809000084
629,2024-01-27 04:00:00,1.05572809000084
630,2024-01-27 05:00:00,1.05572809000084
631,2024-01-27 06:00:00,0.0
632,2024-01-27 07:00:00,0.0
633,2024-01-27 08:00:00,0.0
634,2024-01-27 09:00:00,0.0
635,2024-01-27 10:00:00,1.05572809000084
636,2024-01-27 11:00:00,1.05572809000084
637,2024-01-27 12:00:00,1.05572809000084
638,2024-01-27 13:00:00,1.05572809000084
639,2024-01-27 14:00:00,10.0
640,2024-01-27 15:00:00,10.0
641,2024-01-27 16:00:00,1.05572809000084
642,2024-01-27 17:00:00,1.05572809000084
643,2024-01-27 18:00:00,1.05572809000084
644,2024-01-27 19:00:00,1.05572809000084
645,2024-01-27 20:00:00,1.05572809000084
646,2024-01-27 21:00:00,1.05572809000084
647,2024-01-27 22:00:00,1.05572809000084
648,2024-01-27 23:00:00,1.05572809000084
649,2024-01-28 00:00:00,1.05572809000084
650,2024-01-28 01:00:00,1.05572809000084
651,2024-01-28 02:00:00,1.05572809000084
652,2024-01-28 03:00:00,1.05572809000084
653,2024-01-28 04:00:00,1.05572809000084
654,2024-01-28 05:00:00,1.05572809000084
655,2024-01-28 06:00:00,1.05572809000084
656,2024-01-28 07:00:00,1.05572809000084
657,2024-01-28 08:00:00,1.05572809000084
658,2024-01-28 09:00:00,1.05572809000084
659,2024-01-28 10:00:00,1.05572809000084
660,2024-01-28 11:00:00,1.05572809000084
661,2024-01-28 12:00:00,1.05572809000084
662,2024-01-28 13:00:00,1.05572809000084
663,2024-01-28 14:00:00,1.05572809000084
664,2024-01-28 15:00:00,1.05572809000084
665,2024-01-28 16:00:00,1.05572809000084
666,2024-01-28 17:00:00,1.05572809000084
667,2024-01-28 18:00:00,1.05572809000084
668,2024-01-28 19:00:00,1.05572809000084
669,2024-01-28 20:00:00,1.05572809000084
670,2024-01-28 21:00:00,1.05572809000084
671,2024-01-28 22:00:00,1.05572809000084
672,2024-01-28 23:00:00,1.05572809000084
673,2024-01-29 00:00:00,1.05572809000084
674,2024-01-29 01:00:00,1.05572809000084
675,2024-01-29 02:00:00,1.05572809000084
676,2024-01-29 03:00:00,1.05572809000084
677,2024-01-29 04:00:00,1.05572809000084
678,2024-01-29 05:00:00,1.05572809000084
679,2024-01-29 06:00:00,1.05572809000084
680,2024-01-29 07:00:00,1.05572809000084
681,2024-01-29 08:00:00,1.05572809000084
682,2024-01-29 09:00:00,1.05572809000084
683,2024-01-29 10:00:00,1.05572809000084
684,2024-01-29 11:00:00,1.05572809000084
685,2024-01-29 12:00:00,1.05572809000084
686,2024-01-29 13:00:00,3.72677996249965
687,2024-01-29 14:00:00,3.72677996249965
688,2024-01-29 15:00:00,3.72677996249965
689,2024-01-29 16:00:00,1.05572809000084
690,2024-01-29 17:00:00,1.05572809000084
691,2024-01-29 18:00:00,1.05572809000084
692,2024-01-29 19:00:00,1.05572809000084
693,2024-01-29 20:00:00,1.05572809000084
694,2024-01-29 21:00:00,1.05572809000084
695,2024-01-29 22:00:00,1.05572809000084
696,2024-01-29 23:00:00,1.05572809000084
697,2024-01-30 00:00:00,1.05572809000084
698,2024-01-30 01:00:00,1.05572809000084
699,2024-01-30 02:00:00,1.05572809000084
700,2024-01-30 03:00:00,1.05572809000084
701,2024-01-30 04:00:00,1.05572809000084
702,2024-01-30 05:00:00,1.05572809000084
703,2024-01-30 06:00:00,0.0
704,2024-01-30 07:00:00,0.0
705,2024-01-30 08:00:00,0.0
706,2024-01-30 09:00:00,0.0
707,2024-01-30 10:00:00,1.05572809000084
708,2024-01-30 11:00:00,1.05572809000084
709,2024-01-30 12:00:00,1.05572809000084
710,2024-01-30 13:00:00,1.05572809000084
711,2024-01-30 14:00:00,10.0
712,2024-01-30 15:00:00,10.0
713,2024-01-30 16:00:00,1.05572809000084
714,2024-01-30 17:00:00,1.05572809000084
715,2024-01-30 18:00:00,1.05572809000084
716,2024-01-30 19:00:00,1.05572809000084
717,2024-01-30 20:00:00,1.05572809000084
718,2024-01-30 21:00:00,1.05572809000084
719,2024-01-30 22:00:00,1.05572809000084
720,2024-01-30 23:00:00,1.05572809000084
721,2024-01-31 00:00:00,1.05572809000084
722,2024-01-31 01:00:00,1.05572809000084
723,2024-01-31 02:00:00,1.05572809000084
724,2024-01-31 03:00:00,1.05572809000084
725,2024-01-31 04:00:00,1.05572809000084
726,2024-01-31 05:00:00,1.05572809000084
727,2024-01-31 06:00:00,1.05572809000084
728,2024-01-31 07:00:00,1.05572809000084
729,2024-01-31 08:00:00,1.05572809000084
730,2024-01-31 09:00:00,1.05572809000084
731,2024-01-31 10:00:00,1.05572809000084
732,2024-01-31 11:00:00,1.05572809000084
733,2024-01-31 12:00:00,1.05572809000084
734,2024-01-31 13:00:00,1.05572809000084
735,2024-01-31 14:00:00,1.05572809000084
736,2024-01-31 15:00:00,1.05572809000084
737,2024-01-31 16:00:00,1.05572809000084
738,2024-01-31 17:00:00,1.05572809000084
739,2024-01-31 18:00:00,1.05572809000084
740,2024-01-31 19:00:00,1.05572809000084
741,2024-01-31 20:00:00,1.05572809000084
742,2024-01-31 21:00:00,1.05572809000084
743,2024-01-31 22:00:00,1.05572809000084
744,2024-01-31 23:00:00,1.05572809000084
745,2024-02-01 00:00:00,1.05572809000084
746,2024-02-01 01:00:00,1.05572809000084
747,2024-02-01 02:00:00,1.05572809000084
748,2024-02-01 03:00:00,1.05572809000084
749,2024-02-01 04:00:00,1.05572809000084
750,2024-02-01 05:00:00,1.05572809000084
751,2024-02-01 06:00:00,1.05572809000084
752,2024-02-01 07:00:00,1.05572809000084
753,2024-02-01 08:00:00,1.05572809000084
754,2024-02-01 09:00:00,1.05572809000084
755,2024-02-01 10:00:00,1.05572809000084
756,2024-02-01 11:00:00,1.05572809000084
757,2024-02-01 12:00:00,1.05572809000084
758,2024-02-01 13:00:00,1.05572809000084
759,2024-02-01 14:00:00,1.05572809000084
760,2024-02-01 15:00:00,1.05572809000084
761,2024-02-01 16:00:00,1.05572809000084
762,2024-02-01 17:00:00,1.05572809000084
763,2024-02-01 18:00:00,1.05572809000084
764,2024-02-01 19:00:00,1.05572809000084
765,2024-02-01 20:00:00,1.05572809000084
766,2024-02-01 21:00:00,1.05572809000084
767,2024-02-01 22:00:00,1.05572809000084
768,2024-02-01 23:00:00,1.05572809000084
769,2024-02-02 00:00:00,1.05572809000084
770,2024-02-02 01:00:00,1.05572809000084
771,2024-02-02 02:00:00,1.05572809000084
772,2024-02-02 03:00:00,1.05572809000084
773,2024-02-02 04:00:00,1.05572809000084
774,2024-02-02 05:00:00,1.05572809000084
775,2024-02-02 06:00:00,1.05572809000084
776,2024-02-02 07:00:00,1.05572809000084
777,2024-02-02 08:00:00,1.05572809000084
778,2024-02-02 09:00:00,1.05572809000084
779,2024-02-02 10:00:00,1.05572809000084
780,2024-02-02 11:00:00,1.05572809000084
781,2024-02-02 12:00:00,1.05572809000084
782,2024-02-02 13:00:00,1.05572809000084
783,2024-02-02 14:00:00,1.05572809000084
784,2024-02-02 15:00:00,1.05572809000084
785,2024-02-02 16:00:00,1.05572809000084
786,2024-02-02 17:00:00,1.05572809000084
787,2024-02-02 18:00:00,1.05572809000084
788,2024-02-02 19:00:00,1.05572809000084
789,2024-02-02 20:00:00,1.05572809000084
790,2024-02-02 21:00:00,1.05572809000084
791,2024-02-02 22:00:00,1.05572809000084
792,2024-02-02 23:00:00,1.05572809000084
793,2024-02-03 00:00:00,1.05572809000084
794,2024-02-03 01:00:00,1.05572809000084
795,2024-02-03 02:00:00,1.05572809000084
796,2024-02-03 03:00:00,1.05572809000084
797,2024-02-03 04:00:00,1.05572809000084
798,2024-02-03 05:00:00,1.05572809000084
799,2024-02-03 06:00:00,1.05572809000084
800,2024-02-03 07:00:00,0.0
801,2024-02-03 08:00:00,1.05572809000084
802,2024-02-03 09:00:00,1.05572809000084
803,2024-02-03 10:00:00,1.05572809000084
804,2024-02-03 11:00:00,1.05572809000084
805,2024-02-03 12:00:00,1.05572809000084
806,2024-02-03 13:00:00,1.05572809000084
807,2024-02-03 14:00:00,5.59016994374947
808,2024-02-03 15:00:00,1.05572809000084
809,2024-02-03 16:00:00,1.05572809000084
810,2024-02-03 17:00:00,1.05572809000084
811,2024-02-03 18:00:00,1.05572809000084
812,2024-02-03 19:00:00,1.05572809000084
813,2024-02-03 20:00:00,1.05572809000084
814,2024-02-03 21:00:00,1.05572809000084
815,2024-02-03 22:00:00,1.05572809000084
816,2024-02-03 23:00:00,1.05572809000084
817,2024-02-04 00:00:00,1.05572809000084
818,2024-02-04 01:00:00,1.05572809000084
819,2024-02-04 02:00:00,1.05572809000084
820,2024-02-04 03:00:00,1.05572809000084
821,2024-02-04 04:00:00,1.05572809000084
822,2024-02-04 05:00:00,1.05572809000084
823,2024-02-04 06:00:00,1.05572809000084
824,2024-02-04 07:00:00,1.05572809000084
825,2024-02-04 08:00:00,1.05572809000084
826,2024-02-04 09:00:00,1.05572809000084
827,2024-02-04 10:00:00,1.05572809000084
828,2024-02-04 11:00:00,1.05572809000084
829,2024-02-04 12:00:00,1.05572809000084
830,2024-02-04 13:00:00,1.05572809000084
831,2024-02-04 14:00:00,1.05572809000084
832,2024-02-04 15:00:00,1.05572809000084
833,2024-02-04 16:00:00,1.05572809000084
834,2024-02-04 17:00:00,1.05572809000084
835,2024-02-04 18:00:00,1.05572809000084
836,2024-02-04 19:00:00,1.05572809000084
837,2024-02-04 20:00:00,1.05572809000084
838,2024-02-04 21:00:00,1.05572809000084
839,2024-02-04 22:00:00,1.05572809000084
840,2024-02-04 23:00:00,1.05572809000084
841,2024-02-05 00:00:00,1.05572809000084
842,2024-02-05 01:00:00,1.05572809000084
843,2024-02-05 02:00:00,1.05572809000084
844,2024-02-05 03:00:00,1.05572809000084
845,2024-02-05 04:00:00,1.05572809000084
846,2024-02-05 05:00:00,1.05572809000084
847,2024-02-05 06:00:00,1.05572809000084
848,2024-02-05 07:00:00,1.05572809000084
849,2024-02-05 08:00:00,1.05572809000084
850,2024-02-05 09:00:00,1.05572809000084
851,2024-02-05 10:00:00,1.05572809000084
852,2024-02-05 11:00:00,1.05572809000084
853,2024-02-05 12:00:00,1.05572809000084
854,2024-02-05 13:00:00,1.05572809000084
855,2024-02-05 14:00:00,1.05572809000084
856,2024-02-05 15:00:00,1.05572809000084
857,2024-02-05 16:00:00,1.05572809000084
858,2024-02-05 17:00:00,1.05572809000084
859,2024-02-05 18:00:00,1.05572809000084
860,2024-02-05 19:00:00,1.05572809000084
861,2024-02-05 20:00:00,1.05572809000084
862,2024-02-05 21:00:00,1.05572809000084
863,2024-02-05 22:00:00,1.05572809000084
864,2024-02-05 23:00:00,1.05572809000084
865,2024-02-06 00:00:00,1.05572809000084
866,2024-02-06 01:00:00,1.05572809000084
867,2024-02-06 02:00:00,1.05572809000084
868,2024-02-06 03:00:00,1.05572809000084
869,2024-02-06 04:00:00,1.05572809000084
870,2024-02-06 05:00:00,1.05572809000084
871,2024-02-06 06:00:00,1.05572809000084
872,2024-02-06 07:00:00,1.05572809000084
873,2024-02-06 08:00:00,1.05572809000084
874,2024-02-06 09:00:00,1.05572809000084
875,2024-02-06 10:00:00,1.05572809000084
876,2024-02-06 11:00:00,1.05572809000084
877,2024-02-06 12:00:00,1.05572809000084
878,2024-02-06 13:00:00,1.05572809000084
879,2024-02-06 14:00:00,1.05572809000084
880,2024-02-06 15:00:00,1.05572809000084
881,2024-02-06 16:00:00,1.05572809000084
882,2024-02-06 17:00:00,1.05572809000084
883,2024-02-06 18:00:00,1.05572809000084
884,2024-02-06 19:00:00,1.05572809000084
885,2024-02-06 20:00:00,1.05572809000084
886,2024-02-06 21:00:00,1.05572809000084
887,2024-02-06 22:00:00,1.05572809000084
888,2024-02-06 23:00:00,1.05572809000084
889,2024-02-07 00:00:00,1.05572809000084
890,2024-02-07 01:00:00,1.05572809000084
891,2024-02-07 02:00:00,1.05572809000084
892,2024-02-07 03:00:00,1.05572809000084
893,2024-02-07 04:00:00,1.05572809000084
894,2024-02-07 05:00:00,1.05572809000084
895,2024-02-07 06:00:00,1.05572809000084
896,2024-02-07 07:00:00,1.05572809000084
897,2024-02-07 08:00:00,1.05572809000084
898,2024-02-07 09:00:00,1.05572809000084
899,2024-02-07 10:00:00,1.05572809000084
900,2024-02-07 11:00:00,1.05572809000084
901,2024-02-07 12:00:00,1.05572809000084
902,2024-02-07 13:00:00,1.05572809000084
903,2024-02-07 14:00:00,1.05572809000084
904,2024-02-07 15:00:00,1.05572809000084
905,2024-02-07 16:00:00,1.05572809000084
906,2024-02-07 17:00:00,1.05572809000084
907,2024-02-07 18:00:00,1.05572809000084
908,2024-02-07 19:00:00,1.05572809000084
909,2024-02-07 20:00:00,1.05572809000084
910,2024-02-07 21:00:00,1.05572809000084
911,2024-02-07 22:00:00,1.05572809000084
912,2024-02-07 23:00:00,1.05572809000084
913,2024-02-08 00:00:00,1.05572809000084
914,2024-02-08 01:00:00,1.05572809000084
915,2024-02-08 02:00:00,1.05572809000084
916,2024-02-08 03:00:00,1.05572809000084
917,2024-02-08 04:00:00,1.05572809000084
918,2024-02-08 05:00:00,1.05572809000084
919,2024-02-08 06:00:00,1.05572809000084
920,2024-02-08 07:00:00,1.05572809000084
921,2024-02-08 08:00:00,1.05572809000084
922,2024-02-08 09:00:00,1.05572809000084
923,2024-02-08 10:00:00,1.05572809000084
924,2024-02-08 11:00:00,1.05572809000084
925,2024-02-08 12:00:00,1.05572809000084
926,2024-02-08 13:00:00,1.05572809000084
927,2024-02-08 14:00:00,3.72677996249965
928,2024-02-08 15:00:00,10.0
929,2024-02-08 16:00:00,1.05572809000084
930,2024-02-08 17:00:00,1.05572809000084
931,2024-02-08 18:00:00,1.05572809000084
932,2024-02-08 19:00:00,1.05572809000084
933,2024-02-08 20:00:00,1.05572809000084
934,2024-02-08 21:00:00,1.05572809000084
935,2024-02-08 22:00:00,1.05572809000084
936,2024-02-08 23:00:00,1.05572809000084
937,2024-02-09 00:00:00,1.05572809000084
938,2024-02-09 01:00:00,1.05572809000084
939,2024-02-09 02:00:00,1.05572809000084
940,2024-02-09 03:00:00,1.05572809000084
941,2024-02-09 04:00:00,1.05572809000084
942,2024-02-09 05:00:00,1.05572809000084
943,2024-02-09 06:00:00,0.0
944,2024-02-09 07:00:00,0.0
945,2024-02-09 08:00:00,0.0
946,2024-02-09 09:00:00,1.05572809000084
947,2024-02-09 10:00:00,1.05572809000084
948,2024-02-09 11:00:00,1.05572809000084
949,2024-02-09 12:00:00,1.05572809000084
950,2024-02-09 13:00:00,1.05572809000084
951,2024-02-09 14:00:00,10.0
952,2024-02-09 15:00:00,10.0
953,2024-02-09 16:00:00,10.0
954,2024-02-09 17:00:00,1.05572809000084
955,2024-02-09 18:00:00,1.05572809000084
956,2024-02-09 19:00:00,1.05572809000084
957,2024-02-09 20:00:00,1.05572809000084
958,2024-02-09 21:00:00,1.05572809000084
959,2024-02-09 22:00:00,1.05572809000084
960,2024-02-09 23:00:00,1.05572809000084
961,2024-02-10 00:00:00,1.05572809000084
962,2024-02-10 01:00:00,1.05572809000084
963,2024-02-10 02:00:00,1.05572809000084
964,2024-02-10 03:00:00,1.05572809000084
965,2024-02-10 04:00:00,1.05572809000084
966,2024-02-10 05:00:00,1.05572809000084
967,2024-02-10 06:00:00,0.0
968,2024-02-10 07:00:00,0.0
969,2024-02-10 08:00:00,0.0
970,2024-02-10 09:00:00,1.05572809000084
971,2024-02-10 10:00:00,1.05572809000084
972,2024-02-10 11:00:00,1.05572809000084
973,2024-02-10 12:00:00,1.05572809000084
974,2024-02-10 13:00:00,1.05572809000084
975,2024-02-10 14:00:00,3.72677996249965
976,2024-02-10 15:00:00,10.0
977,2024-02-10 16:00:00,10.0
978,2024-02-10 17:00:00,1.05572809000084
979,2024-02-10 18:00:00,1.05572809000084
980,2024-02-10 19:00:00,1.05572809000084
981,2024-02-10 20:00:00,1.05572809000084
982,2024-02-10 21:00:00,1.05572809000084
983,2024-02-10 22:00:00,1.05572809000084
984,2024-02-10 23:00:00,1.05572809000084
985,2024-02-11 00:00:00,1.05572809000084
986,2024-02-11 01:00:00,1.05572809000084
987,2024-02-11 02:00:00,1.05572809000084
988,2024-02-11 03:00:00,1.05572809000084
989,2024-02-11 04:00:00,1.05572809000084
990,2024-02-11 05:00:00,1.05572809000084
991,2024-02-11 06:00:00,0.0
992,2024-02-11 07:00:00,0.0
993,2024-02-11 08:00:00,0.0
994,2024-02-11 09:00:00,1.05572809000084
995,2024-02-11 10:00:00,1.05572809000084
996,2024-02-11 11:00:00,1.05572809000084
997,2024-02-11 12:00:00,1.05572809000084
998,2024-02-11 13:00:00,1.05572809000084
999,2024-02-11 14:00:00,3.72677996249965
1000,2024-02-11 15:00:00,10.0
1001,2024-02-11 16:00:00,1.05572809000084
1002,2024-02-11 17:00:00,1.05572809000084
1003,2024-02-11 18:00:00,1.05572809000084
1004,2024-02-11 19:00:00,1.05572809000084
1005,2024-02-11 20:00:00,1.05572809000084
1006,2024-02-11 21:00:00,1.05572809000084
1007,2024-02-11 22:00:00,1.05572809000084
1008,2024-02-11 23:00:00,1.05572809000084
1009,2024-02-12 00:00:00,1.05572809000084
1010,2024-02-12 01:00:00,1.05572809000084
1011,2024-02-12 02:00:00,1.05572809000084
1012,2024-02-12 03:00:00,1.05572809000084
1013,2024-02-12 04:00:00,1.05572809000084
1014,2024-02-12 05:00:00,1.05572809000084
1015,2024-02-12 06:00:00,0.0
1016,2024-02-12 07:00:00,0.0
1017,2024-02-12 08:00:00,0.0
1018,2024-02-12 09:00:00,1.05572809000084
1019,2024-02-12 10:00:00,1.05572809000084
1020,2024-02-12 11:00:00,1.05572809000084
1021,2024-02-12 12:00:00,1.05572809000084
1022,2024-02-12 13:00:00,1.05572809000084
1023,2024-02-12 14:00:00,10.0
1024,2024-02-12 15:00:00,10.0
1025,2024-02-12 16:00:00,10.0
1026,2024-02-12 17:00:00,1.05572809000084
1027,2024-02-12 18:00:00,1.05572809000084
1028,2024-02-12 19:00:00,1.05572809000084
1029,2024-02-12 20:00:00,1.05572809000084
1030,2024-02-12 21:00:00,1.05572809000084
1031,2024-02-12 22:00:00,1.05572809000084
1032,2024-02-12 23:00:00,1.05572809000084
1033,2024-02-13 00:00:00,1.05572809000084
1034,2024-02-13 01:00:00,1.05572809000084
1035,2024-02-13 02:00:00,1.05572809000084
1036,2024-02-13 03:00:00,1.05572809000084
1037,2024-02-13 04:00:00,1.05572809000084
1038,2024-02-13 05:00:00,1.05572809000084
1039,2024-02-13 06:00:00,0.0
1040,2024-02-13 07:00:00,0.0
1041,2024-02-13 08:00:00,0.0
1042,2024-02-13 09:00:00,1.05572809000084
1043,2024-02-13 10:00:00,1.05572809000084
1044,2024-02-13 11:00:00,1.05572809000084
1045,2024-02-13 12:00:00,1.05572809000084
1046,2024-02-13 13:00:00,1.05572809000084
1047,2024-02-13 14:00:00,10.0
1048,2024-02-13 15:00:00,10.0
1049,2024-02-13 16:00:00,10.0
1050,2024-02-13 17:00:00,3.72677996249965
1051,2024-02-13 18:00:00,3.72677996249965
1052,2024-02-13 19:00:00,3.72677996249965
1053,2024-02-13 20:00:00,1.05572809000084
1054,2024-02-13 21:00:00,1.05572809000084
1055,2024-02-13 22:00:00,1.05572809000084
1056,2024-02-13 23:00:00,1.05572809000084
1057,2024-02-14 00:00:00,1.05572809000084
1058,2024-02-14 01:00:00,1.05572809000084
1059,2024-02-14 02:00:00,1.05572809000084
1060,2024-02-14 03:00:00,1.05572809000084
1061,2024-02-14 04:00:00,1.05572809000084
1062,2024-02-14 05:00:00,1.05572809000084
1063,2024-02-14 06:00:00,1.05572809000084
1064,2024-02-14 07:00:00,0.0
1065,2024-02-14 08:00:00,0.0
1066,2024-02-14 09:00:00,1.05572809000084
1067,2024-02-14 10:00:00,1.05572809000084
1068,2024-02-14 11:00:00,1.05572809000084
1069,2024-02-14 12:00:00,1.05572809000084
1070,2024-02-14 13:00:00,1.05572809000084
1071,2024-02-14 14:00:00,10.0
1072,2024-02-14 15:00:00,10.0
1073,2024-02-14 16:00:00,10.0
1074,2024-02-14 17:00:00,3.72677996249965
1075,2024-02-14 18:00:00,3.72677996249965
1076,2024-02-14 19:00:00,3.72677996249965
1077,2024-02-14 20:00:00,1.05572809000084
1078,2024-02-14 21:00:00,1.05572809000084
1079,2024-02-14 22:00:00,1.05572809000084
1080,2024-02-14 23:00:00,1.05572809000084
1081,2024-02-15 00:00:00,1.05572809000084
1082,2024-02-15 01:00:00,1.05572809000084
1083,2024-02-15 02:00:00,1.05572809000084
1084,2024-02-15 03:00:00,1.05572809000084
1085,2024-02-15 04:00:00,1.05572809000084
1086,2024-02-15 05:00:00,1.05572809000084
1087,2024-02-15 06:00:00,0.0
1088,2024-02-15 07:00:00,0.0
1089,2024-02-15 08:00:00,0.0
1090,2024-02-15 09:00:00,1.05572809000084
1091,2024-02-15 10:00:00,1.05572809000084
1092,2024-02-15 11:00:00,1.05572809000084
1093,2024-02-15 12:00:00,1.05572809000084
1094,2024-02-15 13:00:00,1.05572809000084
1095,2024-02-15 14:00:00,10.0
1096,2024-02-15 15:00:00,10.0
1097,2024-02-15 16:00:00,10.0
1098,2024-02-15 17:00:00,1.05572809000084
1099,2024-02-15 18:00:00,1.05572809000084
1100,2024-02-15 19:00:00,1.05572809000084
1101,2024-02-15 20:00:00,1.05572809000084
1102,2024-02-15 21:00:00,1.05572809000084
1103,2024-02-15 22:00:00,1.05572809000084
1104,2024-02-15 23:00:00,1.05572809000084
1105,2024-02-16 00:00:00,1.05572809000084
1106,2024-02-16 01:00:00,1.05572809000084
1107,2024-02-16 02:00:00,1.05572809000084
1108,2024-02-16 03:00:00,1.05572809000084
1109,2024-02-16 04:00:00,1.05572809000084
1110,2024-02-16 05:00:00,1.05572809000084
1111,2024-02-16 06:00:00,0.0
1112,2024-02-16 07:00:00,0.0
1113,2024-02-16 08:00:00,0.0
1114,2024-02-16 09:00:00,1.05572809000084
1115,2024-02-16 10:00:00,1.05572809000084
1116,2024-02-16 11:00:00,1.05572809000084
1117,2024-02-16 12:00:00,1.05572809000084
1118,2024-02-16 13:00:00,1.05572809000084
1119,2024-02-16 14:00:00,10.0
1120,2024-02-16 15:00:00,10.0
1121,2024-02-16 16:00:00,10.0
1122,2024-02-16 17:00:00,1.05572809000084
1123,2024-02-16 18:00:00,1.05572809000084
1124,2024-02-16 19:00:00,1.05572809000084
1125,2024-02-16 20:00:00,1.05572809000084
1126,2024-02-16 21:00:00,1.05572809000084
1127,2024-02-16 22:00:00,1.05572809000084
1128,2024-02-16 23:00:00,1.05572809000084
1129,2024-02-17 00:00:00,1.05572809000084
1130,2024-02-17 01:00:00,1.05572809000084
1131,2024-02-17 02:00:00,1.05572809000084
1132,2024-02-17 03:00:00,1.05572809000084
1133,2024-02-17 04:00:00,1.05572809000084
1134,2024-02-17 05:00:00,1.05572809000084
1135,2024-02-17 06:00:00,0.0
1136,2024-02-17 07:00:00,0.0
1137,2024-02-17 08:00:00,0.0
1138,2024-02-17 09:00:00,1.05572809000084
1139,2024-02-17 10:00:00,1.05572809000084
1140,2024-02-17 11:00:00,1.05572809000084
1141,2024-02-17 12:00:00,1.05572809000084
1142,2024-02-17 13:00:00,1.05572809000084
1143,2024-02-17 14:00:00,10.0
1144,2024-02-17 15:00:00,10.0
1145,2024-02-17 16:00:00,1.05572809000084
1146,2024-02-17 17:00:00,1.05572809000084
1147,2024-02-17 18:00:00,1.05572809000084
1148,2024-02-17 19:00:00,1.05572809000084
1149,2024-02-17 20:00:00,1.05572809000084
1150,2024-02-17 21:00:00,1.05572809000084
1151,2024-02-17 22:00:00,1.05572809000084
1152,2024-02-17 23:00:00,1.05572809000084
1153,2024-02-18 00:00:00,1.05572809000084
1154,2024-02-18 01:00:00,1.05572809000084
1155,2024-02-18 02:00:00,1.05572809000084
1156,2024-02-18 03:00:00,1.05572809000084
1157,2024-02-18 04:00:00,1.05572809000084
1158,2024-02-18 05:00:00,1.05572809000084
1159,2024-02-18 06:00:00,0.0
1160,2024-02-18 07:00:00,0.0
1161,2024-02-18 08:00:00,0.0
1162,2024-02-18 09:00:00,1.05572809000084
1163,2024-02-18 10:00:00,1.05572809000084
1164,2024-02-18 11:00:00,1.05572809000084
1165,2024-02-18 12:00:00,1.05572809000084
1166,2024-02-18 13:00:00,1.05572809000084
1167,2024-02-18 14:00:00,10.0
1168,2024-02-18 15:00:00,10.0
1169,2024-02-18 16:00:00,10.0
1170,2024-02-18 17:00:00,1.05572809000084
1171,2024-02-18 18:00:00,1.05572809000084
1172,2024-02-18 19:00:00,1.05572809000084
1173,2024-02-18 20:00:00,1.05572809000084
1174,2024-02-18 21:00:00,1.05572809000084
1175,2024-02-18 22:00:00,1.05572809000084
1176,2024-02-18 23:00:00,1.05572809000084
1177,2024-02-19 00:00:00,1.05572809000084
1178,2024-02-19 01:00:00,1.05572809000084
1179,2024-02-19 02:00:00,1.05572809000084
1180,2024-02-19 03:00:00,1.05572809000084
1181,2024-02-19 04:00:00,1.05572809000084
1182,2024-02-19 05:00:00,1.05572809000084
1183,2024-02-19 06:00:00,1.05572809000084
1184,2024-02-19 07:00:00,1.05572809000084
1185,2024-02-19 08:00:00,1.05572809000084
1186,2024-02-19 09:00:00,1.05572809000084
1187,2024-02-19 10:00:00,1.05572809000084
1188,2024-02-19 11:00:00,1.05572809000084
1189,2024-02-19 12:00:00,1.05572809000084
1190,2024-02-19 13:00:00,1.05572809000084
1191,2024-02-19 14:00:00,1.05572809000084
1192,2024-02-19 15:00:00,1.05572809000084
1193,2024-02-19 16:00:00,1.05572809000084
1194,2024-02-19 17:00:00,1.05572809000084
1195,2024-02-19 18:00:00,1.05572809000084
1196,2024-02-19 19:00:00,1.05572809000084
1197,2024-02-19 20:00:00,1.05572809000084
1198,2024-02-19 21:00:00,1.05572809000084
1199,2024-02-19 22:00:00,1.05572809000084
1200,2024-02-19 23:00:00,1.05572809000084
1201,2024-02-20 00:00:00,1.05572809000084
1202,2024-02-20 01:00:00,1.05572809000084
1203,2024-02-20 02:00:00,1.05572809000084
1204,2024-02-20 03:00:00,1.05572809000084
1205,2024-02-20 04:00:00,1.05572809000084
1206,2024-02-20 05:00:00,1.05572809000084
1207,2024-02-20 06:00:00,1.05572809000084
1208,2024-02-20 07:00:00,1.05572809000084
1209,2024-02-20 08:00:00,1.05572809000084
1210,2024-02-20 09:00:00,1.05572809000084
1211,2024-02-20 10:00:00,1.05572809000084
1212,2024-02-20 11:00:00,1.05572809000084
1213,2024-02-20 12:00:00,1.05572809000084
1214,2024-02-20 13:00:00,1.05572809000084
1215,2024-02-20 14:00:00,1.05572809000084
1216,2024-02-20 15:00:00,1.05572809000084
1217,2024-02-20 16:00:00,1.05572809000084
1218,2024-02-20 17:00:00,1.05572809000084
1219,2024-02-20 18:00:00,1.05572809000084
1220,2024-02-20 19:00:00,1.05572809000084
1221,2024-02-20 20:00:00,1.05572809000084
1222,2024-02-20 21:00:00,1.05572809000084
1223,2024-02-20 22:00:00,1.05572809000084
1224,2024-02-20 23:00:00,1.05572809000084
1225,2024-02-21 00:00:00,1.05572809000084
1226,2024-02-21 01:00:00,1.05572809000084
1227,2024-02-21 02:00:00,1.05572809000084
1228,2024-02-21 03:00:00,1.05572809000084
1229,2024-02-21 04:00:00,1.05572809000084
1230,2024-02-21 05:00:00,1.05572809000084
1231,2024-02-21 06:00:00,1.05572809000084
1232,2024-02-21 07:00:00,0.0
1233,2024-02-21 08:00:00,0.0
1234,2024-02-21 09:00:00,1.05572809000084
1235,2024-02-21 10:00:00,1.05572809000084
